id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status
1236,gestão de performance,96,Gestão de Desempenho,0.7617484,matched
1237,alinhar expectativas,26,Planejamento Estratégico,0.529822,no_match
1238,foco no cliente,15,Foco no Cliente,0.8067139,matched
1239,financial analysis,90,Análise Financeira,0.79817486,matched
1240,pipeline scheduling,84,Langfuse,0.48905876,no_match
1241,presenting ideas,21,Apresentação e Oratória,0.6470851,no_match
1242,DQ,89,OKRs,0.32366356,no_match
1243,resolução de conflitos,2,Resolução de Conflitos,0.7446522,matched
1244,basic SQL,31,SQL,0.708195,matched
1245,java backend,33,Java,0.67572117,no_match
1246,python3,30,Python,0.59335935,no_match
1247,sistemas distribuídos,81,Hadoop,0.51877296,no_match
1248,presenting data,20,Storytelling com Dados,0.65592086,no_match
1249,UX research,87,UX Research,0.6445924,no_match
1250,Git,89,OKRs,0.26493335,no_match
1251,LLM pipelines,84,Langfuse,0.6599364,no_match
1252,managing people,0,Gestão de Pessoas,0.73824275,matched
1253,avaliação de empresas,13,Visão de Produto,0.6058495,no_match
1254,ggplot,32,R,0.4228351,no_match
1255,advanced data analysis,38,Análise de Dados,0.7643935,matched
1256,python development,30,Python,0.7633358,matched
1257,access control,70,Segurança de Dados,0.42055723,no_match
1258,integração de APIs,85,Hugging Face,0.3359275,no_match
1259,R language,32,R,0.69414437,no_match
1260,data validation,56,Qualidade de Dados,0.5895984,no_match
1261,user experience,15,Foco no Cliente,0.48636234,no_match
1262,project manager skills,17,Gestão de Projetos,0.81175995,matched
1263,scala programming,36,Scala,0.7451477,matched
1264,tomada de decisão,7,Tomada de Decisão,0.66224897,no_match
1265,insights communication,1,Comunicação Assertiva,0.6025535,no_match
1266,project planning,17,Gestão de Projetos,0.738994,matched
1267,evidence-based decisions,14,Orientação a Dados,0.68939924,no_match
1268,working together,12,Colaboração,0.6493887,no_match
1269,Power BI,75,Power BI,0.63925445,no_match
1270,group facilitation,19,Facilitação,0.7229285,matched
1271,supervised learning,39,Machine Learning,0.6115293,no_match
1272,data workflow management,50,Engenharia de Dados,0.5737059,no_match
1273,escrita técnica,22,Escrita Profissional,0.6293032,no_match
1274,sistemas distribuídos,81,Hadoop,0.51877296,no_match
1275,business analytics,78,Looker,0.6192224,no_match
1276,comunicação com stakeholders,1,Comunicação Assertiva,0.6256535,no_match
1277,software testing,72,Testes Automatizados,0.6798379,no_match
1278,node.js,89,OKRs,0.3209977,no_match
1279,organizar tarefas,9,Gestão do Tempo,0.65949357,no_match
1280,spring framework,33,Java,0.48349524,no_match
1281,data mart,55,Data Warehouse,0.39922935,no_match
1282,conduzir retrospectivas,18,Metodologias Ágeis,0.4542592,no_match
1283,dados em tempo real,53,Streaming de Dados,0.6992316,no_match
1284,direção técnica,24,Liderança Técnica,0.5421488,no_match
1285,annual planning,26,Planejamento Estratégico,0.5410309,no_match
1286,vector store,73,Arquitetura de Software,0.31180808,no_match
1287,alinhamento de stakeholders,12,Colaboração,0.6594058,no_match
1288,excel avançado,77,Excel Avançado,0.555405,no_match
1289,warehouse architecture,55,Data Warehouse,0.61784434,no_match
1290,spring framework,33,Java,0.48349524,no_match
1291,engenheiro de dados,50,Engenharia de Dados,0.6761402,no_match
1292,R&S,89,OKRs,0.31925482,no_match
1293,pipeline orchestration,52,Orquestração de Pipelines,0.68498755,no_match
1294,big picture thinking,88,Design Thinking,0.44179428,no_match
1295,continuous integration,64,CI/CD,0.519969,no_match
1296,reskilling programs,73,Arquitetura de Software,0.4660926,no_match
1297,FastAPI,85,Hugging Face,0.29686445,no_match
1298,risco operacional,92,Gestão de Riscos,0.6654419,no_match
1299,java programming,33,Java,0.50069237,no_match
1300,empreender,21,Apresentação e Oratória,0.38718444,no_match
1301,product strategy,86,Gestão de Produto,0.7261097,matched
1302,dbt core,79,dbt,0.6201986,no_match
1303,construção de cultura,99,Cultura Organizacional,0.70287585,matched
1304,liderar tecnicamente,24,Liderança Técnica,0.72216934,matched
1305,acompanhar OKRs,89,OKRs,0.35568893,no_match
1306,data ingestion,38,Análise de Dados,0.67806697,no_match
1307,customer orientation,15,Foco no Cliente,0.56592524,no_match
1308,datadog,20,Storytelling com Dados,0.59658074,no_match
1309,typed javascript,34,JavaScript,0.456425,no_match
1310,troubleshooting,6,Resolução de Problemas,0.45333654,no_match
1311,web API,65,AWS,0.39704767,no_match
1312,programação em R,32,R,0.70579016,matched
1313,PySpark,19,Facilitação,0.32702136,no_match
1314,métricas de modelos,54,Modelagem de Dados,0.57641697,no_match
1315,coaching profissional,24,Liderança Técnica,0.52772427,no_match
1316,long-term planning,26,Planejamento Estratégico,0.6629236,no_match
1317,relatórios power bi,75,Power BI,0.63333464,no_match
1318,abertura a mudanças,27,Gestão de Mudanças,0.5597352,no_match
1319,Prophet,21,Apresentação e Oratória,0.1808,no_match
1320,text classification,41,Processamento de Linguagem Natural,0.58892584,no_match
1321,scikit-learn,85,Hugging Face,0.2649818,no_match
1322,comunicar ideias,1,Comunicação Assertiva,0.5966635,no_match
1323,deadline management,9,Gestão do Tempo,0.7042403,matched
1324,EQ,89,OKRs,0.40442568,no_match
1325,continuous delivery,9,Gestão do Tempo,0.45261925,no_match
1326,data privacy,70,Segurança de Dados,0.7613683,matched
1327,vector databases,38,Análise de Dados,0.507025,no_match
1328,microservices architecture,74,Microsserviços,0.82695335,matched
1329,shell scripting,37,Bash e Shell Script,0.77854633,matched
1330,agile project management,17,Gestão de Projetos,0.70674086,matched
1331,innovative thinking,28,Inovação,0.75179565,matched
1332,colaboração interfuncional,12,Colaboração,0.72840106,matched
1333,growth mindset,23,Mentoria,0.54819196,no_match
1334,independent services,10,Autogestão,0.46777776,no_match
1335,modelos de linguagem grandes,42,Large Language Models,0.7440227,matched
1336,flink,85,Hugging Face,0.27900475,no_match
1337,programação scala,36,Scala,0.730014,matched
1338,managing deadlines,9,Gestão do Tempo,0.73347926,matched
1339,lidar com mudanças,27,Gestão de Mudanças,0.61357033,no_match
1340,js,89,OKRs,0.28917113,no_match
1341,client focus,15,Foco no Cliente,0.60057104,no_match
1342,bash,37,Bash e Shell Script,0.5815018,no_match
1343,foco no cliente,15,Foco no Cliente,0.80671394,matched
1344,change management,27,Gestão de Mudanças,0.7646524,matched
1345,redação profissional,22,Escrita Profissional,0.7168066,matched
1346,SOLID principles,4,Negociação,0.3005135,no_match
1347,customer centricity,15,Foco no Cliente,0.60524607,no_match
1348,ci/cd,64,CI/CD,0.5409237,no_match
1349,PySpark,19,Facilitação,0.32702136,no_match
1350,solução de problemas,6,Resolução de Problemas,0.76913095,matched
1351,SQL postgres,57,PostgreSQL,0.75361735,matched
1352,corporate training,97,Treinamento e Desenvolvimento,0.4366148,no_match
1353,Employer Branding,98,Employer Branding,0.74978995,matched
1354,julgamento sólido,5,Pensamento Crítico,0.50028896,no_match
1355,feature selection,44,Engenharia de Features,0.53426397,no_match
1356,microservices architecture,74,Microsserviços,0.82695335,matched
1357,lean agile,73,Arquitetura de Software,0.47854975,no_match
1358,busca vetorial,43,Embeddings e Busca Vetorial,0.51054895,no_match
1359,modelos de embedding,54,Modelagem de Dados,0.5349907,no_match
1360,segurança de dados,70,Segurança de Dados,0.8484608,matched
1361,text mining,41,Processamento de Linguagem Natural,0.5885488,no_match
1362,intrapreneurship,29,Empreendedorismo,0.55291575,no_match
1363,Python,30,Python,0.6242019,no_match
1364,modelagem relacional,54,Modelagem de Dados,0.56449986,no_match
1365,PYTHON,30,Python,0.6242019,no_match
1366,seleção de features,44,Engenharia de Features,0.55474186,no_match
1367,problem decomposition,6,Resolução de Problemas,0.54106075,no_match
1368,exploração de dados,38,Análise de Dados,0.78414977,matched
1369,contract negotiation,4,Negociação,0.73912656,matched
1370,power bi desktop,75,Power BI,0.5280056,no_match
1371,power query excel,77,Excel Avançado,0.54683435,no_match
1372,tableau reports,76,Tableau,0.58068335,no_match
1373,scikit-learn,85,Hugging Face,0.2649818,no_match
1374,decomposição de problemas,6,Resolução de Problemas,0.6660428,no_match
1375,solução de problemas,6,Resolução de Problemas,0.76913095,matched
1376,workflow orchestration,52,Orquestração de Pipelines,0.54106843,no_match
1377,gestão do tempo,9,Gestão do Tempo,0.72289777,matched
1378,python developer,30,Python,0.7627181,matched
1379,gke,89,OKRs,0.3222846,no_match
1380,docker-compose,62,Docker,0.6265812,no_match
1381,python,30,Python,0.6242019,no_match
1382,organizational effectiveness,95,Desenvolvimento Organizacional,0.6408234,no_match
1383,time management,9,Gestão do Tempo,0.7400875,matched
1384,extração de insights,38,Análise de Dados,0.63464296,no_match
1385,infraestrutura como código,68,Infrastructure as Code,0.74869835,matched
1386,validação de modelos,45,Avaliação de Modelos,0.5975137,no_match
1387,ideação,28,Inovação,0.48520684,no_match
1388,estratégia de produto,86,Gestão de Produto,0.72225404,matched
1389,big data hadoop,81,Hadoop,0.68010706,no_match
1390,apache airflow,80,Spark,0.49470425,no_match
1391,text processing,41,Processamento de Linguagem Natural,0.59339416,no_match
1392,structured problem solving,6,Resolução de Problemas,0.7101513,matched
1393,business modeling,91,Modelagem Financeira,0.71975636,matched
1394,data manipulation,38,Análise de Dados,0.6292939,no_match
1395,design técnico,73,Arquitetura de Software,0.5549472,no_match
1396,atração de talentos,98,Employer Branding,0.5173681,no_match
1397,programação scala,36,Scala,0.73001397,matched
1398,extração de insights,38,Análise de Dados,0.63464296,no_match
1399,emotional resilience,3,Inteligência Emocional,0.55362463,no_match
1400,eks,89,OKRs,0.2992928,no_match
1401,product roadmap,86,Gestão de Produto,0.6950044,no_match
1402,teamwork,12,Colaboração,0.65490615,no_match
1403,scala functional programming,36,Scala,0.6218997,no_match
1404,código python,30,Python,0.6483915,no_match
1405,triagem de candidatos,94,Recrutamento e Seleção,0.48672146,no_match
1406,social awareness,99,Cultura Organizacional,0.42065352,no_match
1407,ggplot,32,R,0.4228351,no_match
1408,cloud GCP,66,Google Cloud Platform,0.6821575,no_match
1409,aligning expectations,26,Planejamento Estratégico,0.50397754,no_match
1410,pitching,28,Inovação,0.19448209,no_match
1411,managing expectations,25,Gestão de Stakeholders,0.6731249,no_match
1412,postgresql avançado,57,PostgreSQL,0.83014494,matched
1413,complex problem solving,6,Resolução de Problemas,0.79796445,matched
1414,business intelligence,28,Inovação,0.5204059,no_match
1415,PowerBI,75,Power BI,0.49551636,no_match
1416,power bi service,75,Power BI,0.6796447,no_match
1417,ciclo de vida de modelos,83,MLflow,0.6214752,no_match
1418,ingestão de dados,38,Análise de Dados,0.6528748,no_match
1419,Dockerfile,62,Docker,0.643836,no_match
1420,data-driven decisions,14,Orientação a Dados,0.6395124,no_match
1421,efetividade organizacional,95,Desenvolvimento Organizacional,0.6764686,no_match
1422,gerenciamento de pessoas,0,Gestão de Pessoas,0.70291996,matched
1423,capacidade de aprendizagem,11,Aprendizado Contínuo,0.7125422,matched
1424,negociação comercial,4,Negociação,0.6080396,no_match
1425,javascript,34,JavaScript,0.53924614,no_match
1426,SLI SLO SLA,85,Hugging Face,0.23039012,no_match
1427,TDD,79,dbt,0.38933247,no_match
1428,self-organization,10,Autogestão,0.5935588,no_match
1429,reconhecimento óptico de caracteres,47,Visão Computacional,0.46190825,no_match
1430,versatilidade,8,Adaptabilidade,0.44600976,no_match
1431,scikit-learn,85,Hugging Face,0.2649818,no_match
1432,continuous learning,11,Aprendizado Contínuo,0.65231466,no_match
1433,DW,89,OKRs,0.3130355,no_match
1434,decision analysis,7,Tomada de Decisão,0.6971137,no_match
1435,análise financeira,90,Análise Financeira,0.7711288,matched
1436,spark ML,80,Spark,0.4824835,no_match
1437,azure AI,89,OKRs,0.24951398,no_match
1438,planejamento estratégico,26,Planejamento Estratégico,0.75184494,matched
1439,git flow,71,Versionamento de Código,0.55942774,no_match
1440,bancos analíticos,90,Análise Financeira,0.6449646,no_match
1441,statistics,32,R,0.46404612,no_match
1442,L&D,89,OKRs,0.38270825,no_match
1443,foco no usuário,15,Foco no Cliente,0.5710311,no_match
1444,ser mentor,23,Mentoria,0.61830467,no_match
1445,intraempreendedorismo,29,Empreendedorismo,0.45292914,no_match
1446,problem solving,6,Resolução de Problemas,0.75450003,matched
1447,technical leadership,24,Liderança Técnica,0.83565044,matched
1448,gcp,64,CI/CD,0.38146138,no_match
1449,looker analytics,78,Looker,0.62588084,no_match
1450,data visualization,38,Análise de Dados,0.68545324,no_match
1451,model training,39,Machine Learning,0.5530525,no_match
1452,analytical orientation,5,Pensamento Crítico,0.37461865,no_match
1453,sourcing de talentos,11,Aprendizado Contínuo,0.5424051,no_match
1454,mudança de contexto,8,Adaptabilidade,0.55742,no_match
1455,gerenciamento de pessoas,0,Gestão de Pessoas,0.70291996,matched
1456,agile,73,Arquitetura de Software,0.52664405,no_match
1457,influenciar sem autoridade,10,Autogestão,0.5339396,no_match
1458,prototipagem,28,Inovação,0.42436618,no_match
1459,container deployment,63,Kubernetes,0.59512115,no_match
1460,communication skills,1,Comunicação Assertiva,0.6435886,no_match
1461,k8s cluster,63,Kubernetes,0.29555455,no_match
1462,azure devops,89,OKRs,0.28739324,no_match
1463,product ownership,13,Visão de Produto,0.5537716,no_match
1464,langchain agents,82,LangChain,0.53453636,no_match
1465,habilidades de comunicação,1,Comunicação Assertiva,0.64314795,no_match
1466,liderança de pessoas,0,Gestão de Pessoas,0.66432446,no_match
1467,probability,48,Estatística Aplicada,0.3379836,no_match
1468,APM,9,Gestão do Tempo,0.3063571,no_match
1469,business strategy,86,Gestão de Produto,0.6587728,no_match
1470,R&S,89,OKRs,0.31925482,no_match
1471,Excel,77,Excel Avançado,0.6529068,no_match
1472,building APIs,17,Gestão de Projetos,0.34868187,no_match
1473,orientar pessoas,23,Mentoria,0.55391675,no_match
1474,fila redis,89,OKRs,0.2743265,no_match
1475,looker,78,Looker,0.36447078,no_match
1476,soluções inovadoras,6,Resolução de Problemas,0.5898794,no_match
1477,OD,89,OKRs,0.3025638,no_match
1478,gerenciar partes interessadas,25,Gestão de Stakeholders,0.7136034,matched
1479,weaviate,87,UX Research,0.23302129,no_match
1480,pinecone,19,Facilitação,0.21249929,no_match
1481,armazém de dados,55,Data Warehouse,0.6743603,no_match
1482,critical judgment,5,Pensamento Crítico,0.62181985,no_match
1483,engajamento de stakeholders,25,Gestão de Stakeholders,0.71017855,matched
1484,change leadership,27,Gestão de Mudanças,0.6177683,no_match
1485,data-informed decisions,14,Orientação a Dados,0.6881504,no_match
1486,spreadsheet,77,Excel Avançado,0.37781447,no_match
1487,pensamento racional,5,Pensamento Crítico,0.46148533,no_match
1488,technical lead,24,Liderança Técnica,0.57780254,no_match
1489,Apache Hadoop,80,Spark,0.5047893,no_match
1490,cooperação,12,Colaboração,0.6855919,no_match
1491,distribuições estatísticas,32,R,0.45051992,no_match
1492,gestão de stakeholders,25,Gestão de Stakeholders,0.7746701,matched
1493,mentor,23,Mentoria,0.5806614,no_match
1494,usability testing,72,Testes Automatizados,0.5741664,no_match
1495,problem resolution,6,Resolução de Problemas,0.6231226,no_match
1496,resolução de divergências,2,Resolução de Conflitos,0.559017,no_match
1497,tech mentor,24,Liderança Técnica,0.5660189,no_match
1498,negociar com clientes,15,Foco no Cliente,0.6036174,no_match
1499,otimização do tempo,9,Gestão do Tempo,0.5163536,no_match
